epoch,lr,target_pos_x,target_pos_y,total,pulse,silence,contrast,efficiency,pre_pulse,frequency,frequency_loss,target_peak,sidelobe_peak,total_energy,trajectory_length,trajectory_penalty,jerk,jerk_penalty,trajectory_region,trajectory_region_penalty,target_band_power,off_band_power
1432,0.001,0.05,0.05,0.13753950595855713,-1.6679166555404663,0.00013884497457183897,0.16722458600997925,0.007520511280745268,0.0016695986269041896,0.2373301386833191,0.004746602848172188,0.001667916658334434,0.00250620418228209,2.0996860428112996e-07,0.05277949944138527,0.0052779498510062695,4.373312378902483e-08,4.3733122678801806e-10,0.027725884690880775,1.3862942457199097,0.1619994193315506,0.0007689470076002181
1433,0.001,0.05,0.05,0.1276559829711914,-1.6677594184875488,0.00013870454858988523,0.1623438596725464,0.007524235639721155,0.0016724227461963892,0.2321820706129074,0.004643641412258148,0.0016677593812346458,0.0024573183618485928,2.1003309313982754e-07,0.05259894207119942,0.005259894300252199,4.3446288344739514e-08,4.344628823371721e-10,0.027725884690880775,1.3862942457199097,0.16119612753391266,0.0007485370733775198
1434,0.001,0.05,0.05,0.13340437412261963,-1.659354567527771,0.00013794477854389697,0.16210012137889862,0.007579787168651819,0.0016674947692081332,0.22976431250572205,0.004595286212861538,0.0016593545442447066,0.0024506784975528717,2.0946417578215915e-07,0.0521504282951355,0.005215042736381292,4.2366373520508205e-08,4.236637152210676e-10,0.027725884690880775,1.3862942457199097,0.15695247054100037,0.0007212415803223848
1435,0.001,0.05,0.05,0.13824665546417236,-1.657736897468567,0.00013792257232125849,0.16303090751171112,0.007595301605761051,0.0016668742755427957,0.23205925524234772,0.0046411850489676,0.0016577369533479214,0.002459177514538169,2.0948537837739423e-07,0.05199034512042999,0.005199034698307514,4.1758244861966887e-08,4.175824408481077e-10,0.027725884690880775,1.3862942457199097,0.15621843934059143,0.0007250387570820749
1436,0.001,0.05,0.05,0.12921142578125,-1.6648650169372559,0.00013862371270079166,0.16498026251792908,0.007554654031991959,0.0016722261207178235,0.22823300957679749,0.004564660135656595,0.0016648650635033846,0.002482235198840499,2.1015351592268416e-07,0.05203414708375931,0.005203414708375931,4.159604571896125e-08,4.1596046052028157e-10,0.027725884690880775,1.3862942457199097,0.15916360914707184,0.0007265278836712241
1437,0.001,0.05,0.05,0.13622450828552246,-1.6692407131195068,0.00013960177602712065,0.1694047600030899,0.007547558750957251,0.0016740387072786689,0.23517964780330658,0.004703592974692583,0.0016692407662048936,0.002528667915612459,2.1105726943915215e-07,0.05225292965769768,0.00522529287263751,4.160416011700363e-08,4.1604159006780606e-10,0.027725884690880775,1.3862942457199097,0.16197802126407623,0.0007618787349201739
1438,0.001,0.05,0.05,0.13519787788391113,-1.6699963808059692,0.00013945996761322021,0.16577810049057007,0.0075330594554543495,0.0016766950720921159,0.2385888546705246,0.0047717769630253315,0.0016699964180588722,0.002492779167369008,2.1084188972508855e-07,0.051839493215084076,0.00518394960090518,4.072773407415298e-08,4.072773229779614e-10,0.027725884690880775,1.3862942457199097,0.16204676032066345,0.0007732510566711426
1439,0.001,0.05,0.05,0.13006985187530518,-1.6706328392028809,0.0001385795185342431,0.1632421761751175,0.007500269450247288,0.001682109897956252,0.23675251007080078,0.00473505025729537,0.0016706328606233,0.0024677382316440344,2.1008359851748537e-07,0.05092775821685791,0.0050927759148180485,3.933110548359764e-08,3.933110503950843e-10,0.027725884690880775,1.3862942457199097,0.16006499528884888,0.0007579158409498632
1440,0.001,0.05,0.05,0.13037645816802979,-1.663846492767334,0.00013758971181232482,0.15810835361480713,0.007530039642006159,0.0016806614585220814,0.23543624579906464,0.004708725027740002,0.0016638465458527207,0.0024130067322403193,2.0921349630498298e-07,0.050358302891254425,0.005035830195993185,3.838957240986929e-08,3.838957207680238e-10,0.027725884690880775,1.3862942457199097,0.15682855248451233,0.0007384626078419387
1441,0.001,0.05,0.05,0.13256371021270752,-1.6592228412628174,0.00013757763372268528,0.1579369455575943,0.007575337775051594,0.0016770379152148962,0.2331169992685318,0.0046623400412499905,0.0016592228785157204,0.0024089808575809,2.093081121756768e-07,0.05048397555947304,0.005048397462815046,3.8334579954835135e-08,3.8334579954835135e-10,0.027725884690880775,1.3862942457199097,0.15634582936763763,0.0007289375062100589
1442,0.001,0.05,0.05,0.12768399715423584,-1.6633106470108032,0.00013864021457266062,0.16193433105945587,0.007576608564704657,0.0016741231083869934,0.22825458645820618,0.0045650918036699295,0.0016633106861263514,0.0024509986396878958,2.103722920310247e-07,0.051220908761024475,0.00512209115549922,3.901863721011978e-08,3.901863554478524e-10,0.027725884690880775,1.3862942457199097,0.16025292873382568,0.0007315693655982614
1443,0.001,0.05,0.05,0.12967264652252197,-1.66306734085083,0.00013884904910810292,0.16221311688423157,0.007581466343253851,0.0016700851265341043,0.2296738624572754,0.004593477118760347,0.001663067378103733,0.0024536647833883762,2.1044581899332115e-07,0.05168354883790016,0.005168355070054531,3.940309767358485e-08,3.940309745154025e-10,0.027725884690880775,1.3862942457199097,0.16117899119853973,0.0007403720519505441
1444,0.001,0.05,0.05,0.12392604351043701,-1.660890817642212,0.00013821394531987607,0.15754206478595734,0.007574019022285938,0.0016686005983501673,0.22643262147903442,0.004528652410954237,0.0016608907608315349,0.0024058660492300987,2.096911089211062e-07,0.051672860980033875,0.00516728637740016,3.919524260709295e-08,3.9195241496869926e-10,0.027725884690880775,1.3862942457199097,0.15908870100975037,0.0007204574649222195
1445,0.001,0.05,0.05,0.12359023094177246,-1.6633450984954834,0.00013800637680105865,0.15698136389255524,0.0075384946539998055,0.0016717982944101095,0.22914724051952362,0.004582944791764021,0.0016633451450616121,0.0024014862719923258,2.0932264988005045e-07,0.05164213478565216,0.005164213478565216,3.9281651709188736e-08,3.92816501548765e-10,0.027725884690880775,1.3862942457199097,0.1586492508649826,0.0007270808564499021
1446,0.001,0.05,0.05,0.12859439849853516,-1.665014624595642,0.00013743829913437366,0.1575770527124405,0.00749825406819582,0.0016774487448856235,0.23531226813793182,0.004706245381385088,0.0016650146571919322,0.002408277941867709,2.0862194105575327e-07,0.051123905926942825,0.005112390499562025,3.84881104764645e-08,3.8488109921352986e-10,0.027725884690880775,1.3862942457199097,0.1574850082397461,0.0007411631522700191
1447,0.001,0.05,0.05,0.12915420532226562,-1.6661721467971802,0.00013749308709520847,0.15849383175373077,0.0074888295494019985,0.001678447355516255,0.23612840473651886,0.004722568206489086,0.0016661721747368574,0.002418024465441704,2.086485153540707e-07,0.05105049908161163,0.005105049815028906,3.810452398056441e-08,3.810452231522987e-10,0.027725884690880775,1.3862942457199097,0.15800908207893372,0.0007462087087333202
1448,0.001,0.05,0.05,0.12395179271697998,-1.6663068532943726,0.00013786596537102014,0.15772904455661774,0.007503403816372156,0.0016767008928582072,0.23179185390472412,0.0046358369290828705,0.0016663068672642112,0.002410443965345621,2.090882418315232e-07,0.05125577002763748,0.005125577095896006,3.796013103851692e-08,3.7960129484204685e-10,0.027725884690880775,1.3862942457199097,0.15944229066371918,0.000739148526918143
1449,0.001,0.05,0.05,0.1258765459060669,-1.6624085903167725,0.00013806423521600664,0.16078802943229675,0.007548878435045481,0.0016698422841727734,0.22668536007404327,0.0045337071642279625,0.0016624085837975144,0.0024390844628214836,2.0937585532010417e-07,0.051605381071567535,0.005160538014024496,3.808420245832167e-08,3.808420245832167e-10,0.027725884690880775,1.3862942457199097,0.15993376076221466,0.0007250928902067244
1450,0.001,0.05,0.05,0.13323962688446045,-1.6558645963668823,0.00013806321658194065,0.1596422642469406,0.007612728979438543,0.0016619182424619794,0.22857291996479034,0.004571458324790001,0.0016558646457269788,0.002424354897812009,2.094937627816762e-07,0.05182134732604027,0.005182134918868542,3.8274396985116255e-08,3.8274394764670205e-10,0.027725884690880775,1.3862942457199097,0.15873460471630096,0.0007256487151607871
1451,0.001,0.05,0.05,0.13482201099395752,-1.6560397148132324,0.00013832766853738576,0.1622585654258728,0.007622580975294113,0.0016601203242316842,0.22769802808761597,0.004553960636258125,0.0016560397343710065,0.0024506053887307644,2.0980905901524238e-07,0.051897794008255005,0.005189779680222273,3.880757049046224e-08,3.880756827001619e-10,0.027725884690880775,1.3862942457199097,0.15900973975658417,0.0007241241401061416
1452,0.001,0.05,0.05,0.12596285343170166,-1.6627391576766968,0.00013870764814782888,0.1606571227312088,0.00757455313578248,0.00166700582485646,0.227203831076622,0.004544076509773731,0.001662739203311503,0.002437940798699856,2.101712226476593e-07,0.051663920283317566,0.005166392307728529,3.9584357125477254e-08,3.958435523809811e-10,0.027725884690880775,1.3862942457199097,0.16048716008663177,0.0007292659720405936
1453,0.001,0.05,0.05,0.12223958969116211,-1.6663984060287476,0.00013822266191709787,0.15749450027942657,0.007520169951021671,0.0016728864284232259,0.23039443790912628,0.004607888869941235,0.0016663983697071671,0.002408144064247608,2.095783742106505e-07,0.05123516172170639,0.005123516079038382,4.018974664177222e-08,4.01897459756384e-10,0.027725884690880775,1.3862942457199097,0.15893949568271637,0.0007323755999095738
1454,0.001,0.05,0.05,0.12530362606048584,-1.6653740406036377,0.00013756663247477263,0.15561780333518982,0.007500691805034876,0.001671803998760879,0.23432721197605133,0.004686544183641672,0.001665374031290412,0.002388864988461137,2.0877953943454486e-07,0.05128329619765282,0.005128329619765282,4.104354189848891e-08,4.1043540788265886e-10,0.027725884690880775,1.3862942457199097,0.15684841573238373,0.0007350771338678896
1455,0.001,0.05,0.05,0.127854585647583,-1.6651593446731567,0.00013771290832664818,0.15946029126644135,0.007505139801651239,0.0016677421517670155,0.232759490609169,0.00465518981218338,0.001665159361436963,0.002427182625979185,2.0884971263512853e-07,0.05189281329512596,0.005189281422644854,4.2333560656970803e-08,4.2333558880613964e-10,0.027725884690880775,1.3862942457199097,0.15709589421749115,0.000731311272829771
1456,0.001,0.05,0.05,0.124786376953125,-1.6655110120773315,0.0001378586603095755,0.15921436250209808,0.007506924215704203,0.0016686180606484413,0.23025129735469818,0.004605025984346867,0.0016655110521242023,0.0024248992558568716,2.0898727370877168e-07,0.05224088579416275,0.0052240886725485325,4.2928139265541176e-08,4.2928138821451967e-10,0.027725884690880775,1.3862942457199097,0.15828837454319,0.0007289221393875778
1457,0.001,0.05,0.05,0.1226963996887207,-1.6622684001922607,0.00013793390826322138,0.15778255462646484,0.007542826235294342,0.00166612071916461,0.2262807935476303,0.004525615833699703,0.0016622684197500348,0.0024089596699923277,2.091728390496428e-07,0.05260313302278519,0.005260313395410776,4.3120984116740146e-08,4.3120981785271795e-10,0.027725884690880775,1.3862942457199097,0.1584588885307312,0.000717124086804688
1458,0.001,0.05,0.05,0.12846720218658447,-1.659928560256958,0.00013826940266881138,0.16017860174179077,0.007579875644296408,0.001663831528276205,0.227235347032547,0.004544707015156746,0.0016599285881966352,0.0024317502975463867,2.0961105917649547e-07,0.053055424243211746,0.0053055426105856895,4.3118348003190476e-08,4.311834778114587e-10,0.027725884690880775,1.3862942457199097,0.1590048372745514,0.0007226304733194411
1459,0.001,0.05,0.05,0.12870562076568604,-1.6611204147338867,0.00013835396384820342,0.16178546845912933,0.007573177572339773,0.0016654558712616563,0.2270790934562683,0.004541581962257624,0.0016611204482614994,0.002448414918035269,2.0972561287635472e-07,0.0529012456536293,0.00529012456536293,4.2642174236107167e-08,4.264217312588414e-10,0.027725884690880775,1.3862942457199097,0.15931464731693268,0.0007235406083054841
1460,0.001,0.05,0.05,0.125984787940979,-1.6632713079452515,0.00013789418153464794,0.16098801791667938,0.007536588702350855,0.0016703344881534576,0.2274216115474701,0.004548432305455208,0.0016632713377475739,0.002441515913233161,2.0925124033510656e-07,0.05207367241382599,0.005207367241382599,4.168508382917935e-08,4.1685083163045533e-10,0.027725884690880775,1.3862942457199097,0.15814442932605743,0.0007193093188107014
1461,0.001,0.05,0.05,0.12523150444030762,-1.6666107177734375,0.00013787706848233938,0.15858586132526398,0.007506018038839102,0.0016747297486290336,0.23249664902687073,0.004649932961910963,0.0016666107112541795,0.002419163938611746,2.0923711474551965e-07,0.05146794766187668,0.005146794952452183,4.118328433833085e-08,4.1183284560375455e-10,0.027725884690880775,1.3862942457199097,0.15828301012516022,0.0007360054296441376
1462,0.001,0.05,0.05,0.12639117240905762,-1.6668404340744019,0.00013801305613014847,0.1592213660478592,0.007509751711040735,0.0016752475639805198,0.23324668407440186,0.004664933774620295,0.001666840398684144,0.0024256338365375996,2.0939866374192206e-07,0.051463134586811066,0.005146313458681107,4.123149466295217e-08,4.123149321966224e-10,0.027725884690880775,1.3862942457199097,0.1586718112230301,0.0007401935290545225
1463,0.001,0.05,0.05,0.12496364116668701,-1.6632694005966187,0.00013795759878121316,0.15842968225479126,0.007543353829532862,0.0016733334632590413,0.22899937629699707,0.0045799873769283295,0.0016632693586871028,0.002415931550785899,2.0943856782196235e-07,0.05155228078365326,0.005155228078365326,4.10278246931739e-08,4.1027822805794756e-10,0.027725884690880775,1.3862942457199097,0.15786707401275635,0.0007230292540043592
1464,0.001,0.05,0.05,0.1282670497894287,-1.6611729860305786,0.00013845002104062587,0.1627376824617386,0.00758483586832881,0.0016693503130227327,0.22582265734672546,0.004516453016549349,0.0016611729515716434,0.002457963302731514,2.1006167116865981e-07,0.05192704498767853,0.005192704498767853,4.0981099402870313e-08,4.0981099069803406e-10,0.027725884690880775,1.3862942457199097,0.15822407603263855,0.00071461166953668
1465,0.001,0.05,0.05,0.1263577938079834,-1.6622823476791382,0.0001387327938573435,0.16080406308174133,0.00758700305595994,0.00167110376060009,0.22695057094097137,0.004539011511951685,0.001662282389588654,0.002439181786030531,2.1040143849404558e-07,0.05194588005542755,0.005194588098675013,4.049913115977688e-08,4.0499129050353133e-10,0.027725884690880775,1.3862942457199097,0.15916430950164795,0.0007224486907944083
1466,0.001,0.05,0.05,0.12719380855560303,-1.6612077951431274,0.00013802401372231543,0.16127616167068481,0.007569573353976011,0.0016752660740166903,0.22632402181625366,0.004526480566710234,0.0016612077597528696,0.0024433655198663473,2.0964775160337012e-07,0.05124358832836151,0.005124358925968409,3.9210270585954277e-08,3.9210268365508227e-10,0.027725884690880775,1.3862942457199097,0.15762963891029358,0.0007135075866244733
1467,0.001,0.05,0.05,0.1272125244140625,-1.6636706590652466,0.00013769071665592492,0.16020864248275757,0.007531473878771067,0.0016799859004095197,0.22996971011161804,0.004599394276738167,0.0016636706423014402,0.0024339216761291027,2.0920926147027785e-07,0.05061277002096176,0.005061277188360691,3.823589977969277e-08,3.823589778129133e-10,0.027725884690880775,1.3862942457199097,0.1577252596616745,0.0007254407391883433
1468,0.001,0.05,0.05,0.12696361541748047,-1.6643047332763672,0.00013757706619799137,0.15925364196300507,0.007518941070884466,0.0016800826415419579,0.23136067390441895,0.0046272133477032185,0.0016643047565594316,0.0024246887769550085,2.090198165660695e-07,0.05023230239748955,0.005023230332881212,3.745527976661833e-08,3.745527776821689e-10,0.027725884690880775,1.3862942457199097,0.1582459658384323,0.0007322378805838525
1469,0.001,0.05,0.05,0.1264282464981079,-1.6630879640579224,0.00013776154082734138,0.16021102666854858,0.0075363642536103725,0.0016769567737355828,0.2286427915096283,0.0045728557743132114,0.0016630879836156964,0.0024336541537195444,2.091990296548829e-07,0.050169896334409714,0.005016989540308714,3.6969971972666826e-08,3.6969971528577616e-10,0.027725884690880775,1.3862942457199097,0.1593661904335022,0.0007287586922757328
1470,0.001,0.05,0.05,0.1267305612564087,-1.6607609987258911,0.00013791685341857374,0.1595103144645691,0.007562927436083555,0.0016724682645872235,0.22728723287582397,0.0045457445085048676,0.0016607609577476978,0.002425483660772443,2.0935142686084873e-07,0.05026335269212723,0.00502633536234498,3.657473257590027e-08,3.657473213181106e-10,0.027725884690880775,1.3862942457199097,0.15978486835956573,0.0007263412699103355
1471,0.001,0.05,0.05,0.12814652919769287,-1.6613776683807373,0.0001385990617563948,0.16139139235019684,0.007582298945635557,0.0016690093325451016,0.22738111019134521,0.004547622054815292,0.001661377726122737,0.002444602781906724,2.1004301231641875e-07,0.05067433416843414,0.005067433696240187,3.664366232669636e-08,3.6643660328294914e-10,0.027725884690880775,1.3862942457199097,0.16144520044326782,0.0007341918535530567
1472,0.001,0.05,0.05,0.12789011001586914,-1.6606674194335938,0.00013824834604747593,0.15932545065879822,0.007578552700579166,0.0016707220347598195,0.22849880158901215,0.0045699761249125,0.001660667359828949,0.0024235881865024567,2.0976038683784282e-07,0.05051414668560028,0.0050514149479568005,3.647658886052341e-08,3.6476588416434197e-10,0.027725884690880775,1.3862942457199097,0.15951010584831238,0.0007289574714377522
1473,0.001,0.05,0.05,0.1261824369430542,-1.6637306213378906,0.00013847601076122373,0.15993937849998474,0.007561639882624149,0.0016731186769902706,0.2292552888393402,0.004585105925798416,0.0016637305961921811,0.002431259024888277,2.10062310657122e-07,0.050508178770542145,0.005050817970186472,3.690029259928451e-08,3.690029115599458e-10,0.027725884690880775,1.3862942457199097,0.15946419537067413,0.0007311602821573615
1474,0.001,0.05,0.05,0.12741446495056152,-1.6674162149429321,0.00013890482659917325,0.161008819937706,0.007545452564954758,0.0016745497705414891,0.23310019075870514,0.004662003833800554,0.0016674161888659,0.002443796256557107,2.1053899956768873e-07,0.05068565905094147,0.005068566184490919,3.7915743433813986e-08,3.791574276768017e-10,0.027725884690880775,1.3862942457199097,0.16030989587306976,0.0007473654113709927
1475,0.001,0.05,0.05,0.12566733360290527,-1.668737530708313,0.0001388349774060771,0.15959249436855316,0.007530852686613798,0.0016750163631513715,0.2340964525938034,0.004681929014623165,0.0016687375027686357,0.002430293709039688,2.1046358256171516e-07,0.05077001452445984,0.005077001638710499,3.893258693210555e-08,3.8932584933704106e-10,0.027725884690880775,1.3862942457199097,0.16001005470752716,0.00074915582081303
1476,0.001,0.05,0.05,0.12323629856109619,-1.6653391122817993,0.00013825716450810432,0.15796983242034912,0.00753830885514617,0.0016702035209164023,0.22984983026981354,0.004596996586769819,0.0016653391066938639,0.002412367844954133,2.0981784132345638e-07,0.05114661157131195,0.005114661063998938,3.99539743511923e-08,3.995397346301388e-10,0.027725884690880775,1.3862942457199097,0.15811856091022491,0.0007268705521710217
1477,0.001,0.05,0.05,0.12500298023223877,-1.664421558380127,0.00013850227696821094,0.16070033609867096,0.007551408838480711,0.001662381924688816,0.22785654664039612,0.004557130858302116,0.001664421521127224,0.002439214149489999,2.09951735996583e-07,0.052210960537195206,0.005221096333116293,4.145258358789761e-08,4.1452583032786094e-10,0.027725884690880775,1.3862942457199097,0.15866036713123322,0.000723036122508347
1478,0.001,0.05,0.05,0.1262449026107788,-1.6623215675354004,0.00013799093721900135,0.16003620624542236,0.007546755950897932,0.0016605972778052092,0.22764234244823456,0.004552846774458885,0.0016623216215521097,0.002431522822007537,2.0929516608703125e-07,0.052482619881629944,0.005248262081295252,4.1585280996514484e-08,4.1585279664246855e-10,0.027725884690880775,1.3862942457199097,0.15797311067581177,0.0007192274206317961
1479,0.001,0.05,0.05,0.1259993314743042,-1.6628570556640625,0.00013789157674182206,0.15946167707443237,0.00753542548045516,0.0016620062524452806,0.22851750254631042,0.0045703500509262085,0.0016628570156171918,0.002426045248284936,2.0911510034693492e-07,0.052475471049547195,0.0052475472912192345,4.151646493255612e-08,4.1516465265623026e-10,0.027725884690880775,1.3862942457199097,0.15862531960010529,0.0007249733316712081
1480,0.001,0.05,0.05,0.12301409244537354,-1.6618447303771973,0.00013758987188339233,0.1560990810394287,0.00753253186121583,0.0016649658791720867,0.22791756689548492,0.00455835135653615,0.0016618447843939066,0.0023919132072478533,2.0878130158052954e-07,0.05212882161140442,0.005212882068008184,4.107490525484536e-08,4.1074904588711547e-10,0.027725884690880775,1.3862942457199097,0.15836210548877716,0.0007218702230602503
1481,0.001,0.05,0.05,0.12748754024505615,-1.663540244102478,0.00013754206884186715,0.16037419438362122,0.00751190260052681,0.0016712526557967067,0.22985495626926422,0.004597099032253027,0.001663540257140994,0.0024355121422559023,2.0863302552243113e-07,0.0518379732966423,0.00518379732966423,4.0890284935812815e-08,4.089028282638907e-10,0.027725884690880775,1.3862942457199097,0.15902888774871826,0.0007310716318897903
1482,0.001,0.05,0.05,0.12884020805358887,-1.6616363525390625,0.00013734534149989486,0.15939094126224518,0.007522743195295334,0.0016747842309996486,0.23028676211833954,0.004605735186487436,0.0016616364009678364,0.0024247276596724987,2.0845789094892098e-07,0.05169905722141266,0.005169905722141266,4.0490522934533146e-08,4.0490522046354727e-10,0.027725884690880775,1.3862942457199097,0.15821945667266846,0.0007287170155905187
1483,0.001,0.05,0.05,0.12714767456054688,-1.6608933210372925,0.00013777970161754638,0.1586466133594513,0.007550501264631748,0.001676044543273747,0.22855457663536072,0.004571091383695602,0.001660893321968615,0.0024169126991182566,2.0904063546822726e-07,0.05181170254945755,0.005181170534342527,4.02737434512801e-08,4.027374267412398e-10,0.027725884690880775,1.3862942457199097,0.15872448682785034,0.0007255441742017865
1484,0.001,0.05,0.05,0.12361490726470947,-1.6626569032669067,0.00013816441060043871,0.15773841738700867,0.007554117124527693,0.0016815903363749385,0.22771376371383667,0.004554275423288345,0.0016626568976789713,0.002408712636679411,2.095835185400574e-07,0.0515136756002903,0.005151367746293545,3.957199368187503e-08,3.957199290471891e-10,0.027725884690880775,1.3862942457199097,0.15979453921318054,0.0007277484401129186
1485,0.001,0.05,0.05,0.12308609485626221,-1.6638797521591187,0.00013821100583299994,0.15850131213665009,0.007546139415353537,0.0016829048981890082,0.22767744958400726,0.004553548991680145,0.0016638797242194414,0.0024169529788196087,2.0966915315057122e-07,0.051256634294986725,0.005125663708895445,3.9211279556639056e-08,3.9211278668460636e-10,0.027725884690880775,1.3862942457199097,0.15988074243068695,0.0007280248682945967
1486,0.001,0.05,0.05,0.12516820430755615,-1.6609832048416138,0.00013765781477559358,0.1584480106830597,0.007552504073828459,0.0016804771730676293,0.2269519716501236,0.004539039451628923,0.0016609831945970654,0.0024149715900421143,2.09118638849759e-07,0.05086541920900345,0.00508654210716486,3.8811439395658454e-08,3.881143739725701e-10,0.027725884690880775,1.3862942457199097,0.1579097956418991,0.0007167588919401169
1487,0.001,0.05,0.05,0.12396848201751709,-1.6623728275299072,0.0001380125613650307,0.15959547460079193,0.0075515443459153175,0.0016757255652919412,0.22597618401050568,0.004519523587077856,0.0016623728442937136,0.0024271411821246147,2.0944082734786207e-07,0.05110084265470505,0.005110084544867277,3.892286670748035e-08,3.8922864931123513e-10,0.027725884690880775,1.3862942457199097,0.15877769887447357,0.000717599643394351
1488,0.001,0.05,0.05,0.12433934211730957,-1.6622576713562012,0.00013809508527629077,0.15983834862709045,0.0075515867210924625,0.0016705523012205958,0.2259577363729477,0.004519154783338308,0.0016622577095404267,0.0024295123293995857,2.09413087759458e-07,0.05146491527557373,0.005146491806954145,3.900923672972567e-08,3.9009234731324227e-10,0.027725884690880775,1.3862942457199097,0.15886078774929047,0.0007179165841080248
1489,0.001,0.05,0.05,0.12343490123748779,-1.6612908840179443,0.00013779019354842603,0.15856392681598663,0.007544112391769886,0.0016663535498082638,0.2253609299659729,0.004507218487560749,0.001661290880292654,0.002416284754872322,2.0896339947285014e-07,0.05158326029777527,0.005158326122909784,3.8933197998858304e-08,3.893319833192521e-10,0.027725884690880775,1.3862942457199097,0.15800732374191284,0.0007121735834516585
1490,0.001,0.05,0.05,0.12286341190338135,-1.6608412265777588,0.00013767206110060215,0.15662835538387299,0.007540562655776739,0.0016626734286546707,0.22627463936805725,0.004525492899119854,0.0016608412843197584,0.002396704163402319,2.0875245354545768e-07,0.05166462063789368,0.005166462156921625,3.896039402206952e-08,3.8960393244913405e-10,0.027725884690880775,1.3862942457199097,0.1576123982667923,0.0007132738246582448
1491,0.001,0.05,0.05,0.12440121173858643,-1.662035584449768,0.00013741171278525144,0.15658342838287354,0.0075186933390796185,0.0016651283949613571,0.2291141152381897,0.004582282155752182,0.001662035589106381,0.002396852010861039,2.0844541381848103e-07,0.051238059997558594,0.005123806186020374,3.819695848505944e-08,3.81969567087026e-10,0.027725884690880775,1.3862942457199097,0.1574726402759552,0.0007215841324068606
1492,0.001,0.05,0.05,0.1229548454284668,-1.661914348602295,0.00013748138735536486,0.15576817095279694,0.007526192348450422,0.0016666020965203643,0.2283732146024704,0.0045674643479287624,0.001661914400756359,0.002388638909906149,2.0862297844814748e-07,0.05103450268507004,0.005103450268507004,3.7523392393268296e-08,3.7523392726335203e-10,0.027725884690880775,1.3862942457199097,0.1575257033109665,0.0007194930803962052
1493,0.001,0.05,0.05,0.12252390384674072,-1.6609916687011719,0.00013801021850667894,0.1563778966665268,0.0075592100620269775,0.0016663065180182457,0.22634200751781464,0.004526840057224035,0.0016609916929155588,0.0023942748084664345,2.0930646371652983e-07,0.051379382610321045,0.005137938540428877,3.767968337342609e-08,3.767968159706925e-10,0.027725884690880775,1.3862942457199097,0.15879859030246735,0.0007188558811321855
1494,0.001,0.05,0.05,0.13149785995483398,-1.6562111377716064,0.00013781082816421986,0.1596047580242157,0.007601414807140827,0.0016667466843500733,0.22726455330848694,0.00454529095441103,0.0016562110977247357,0.002424153033643961,2.092696007593986e-07,0.051394715905189514,0.005139471497386694,3.766251666093012e-08,3.766251477355098e-10,0.027725884690880775,1.3862942457199097,0.15697090327739716,0.0007134784827940166
1495,0.001,0.05,0.05,0.12717747688293457,-1.6593382358551025,0.00013816925638820976,0.1597118377685547,0.00758933974429965,0.001671518199145794,0.22597715258598328,0.004519543144851923,0.0016593382460996509,0.0024267875123769045,2.0972404968233604e-07,0.0513334684073925,0.005133347120136023,3.811319260194068e-08,3.8113190381494633e-10,0.027725884690880775,1.3862942457199097,0.15781757235527039,0.0007132634054869413
1496,0.001,0.05,0.05,0.12725138664245605,-1.666993260383606,0.00013908666733186692,0.16117870807647705,0.007554683368653059,0.0016760156722739339,0.23228000104427338,0.0046455999836325645,0.0016669932520017028,0.0024452838115394115,2.1069001832074719e-07,0.05121975392103195,0.005121975671499968,3.887693011961346e-08,3.8876929453479647e-10,0.027725884690880775,1.3862942457199097,0.16031906008720398,0.0007447782554663718
1497,0.001,0.05,0.05,0.1299647092819214,-1.6698527336120605,0.00013876550656277686,0.16166438162326813,0.007516467012465,0.001682689064182341,0.2374701201915741,0.004749402403831482,0.0016698527615517378,0.002451570238918066,2.1034141184372857e-07,0.05050826817750931,0.005050826817750931,3.8753210418462913e-08,3.875320897517298e-10,0.027725884690880775,1.3862942457199097,0.15956543385982513,0.0007578405202366412
1498,0.001,0.05,0.05,0.12915968894958496,-1.6688387393951416,0.00013804984337184578,0.15906083583831787,0.0074996366165578365,0.0016856081783771515,0.238332599401474,0.0047666518948972225,0.0016688387840986252,0.0024250277783721685,2.0961655877727026e-07,0.04987341910600662,0.004987341817468405,3.8589799800092806e-08,3.8589798023735966e-10,0.027725884690880775,1.3862942457199097,0.15783347189426422,0.0007523372769355774
1499,0.001,0.05,0.05,0.12789928913116455,-1.6659021377563477,0.00013777501590084285,0.15808957815170288,0.007517197169363499,0.0016830727690830827,0.23510390520095825,0.004702078178524971,0.001665902091190219,0.0024138467852026224,2.093712083706123e-07,0.049754612147808075,0.004975461401045322,3.854013996829053e-08,3.8540137747844483e-10,0.027725884690880775,1.3862942457199097,0.15707537531852722,0.0007385807693935931
1500,0.001,0.05,0.05,0.12401318550109863,-1.6643978357315063,0.00013835838763043284,0.15986275672912598,0.007554050534963608,0.001676772371865809,0.22785638272762299,0.004557127598673105,0.001664397888816893,0.002430826425552368,2.1001925176733494e-07,0.050283096730709076,0.005028309766203165,3.8858825490706295e-08,3.885882449150557e-10,0.027725884690880775,1.3862942457199097,0.158638596534729,0.0007229364127852023
